battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
0.3039412157648631,0.0,0.0,0.0,0.05263157894736842,1.0,0.6290322580645161,1.0,0.525,0.8571428571428572,0.30000000000000004,0.26071428571428573,0.383845126835781,0.8097274184927845,0.8571428571428571,0.4444444444444444,0.5555555555555556,1.0,1.0,0.0,3
0.6359385437541751,0.0,0.4400000000000001,1.0,0.631578947368421,1.0,0.8064516129032258,0.2222222222222222,0.13333333333333341,0.14285714285714285,0.9,0.09540816326530613,0.541388518024032,0.56574024585783,0.3571428571428571,0.05555555555555555,0.4444444444444445,1.0,1.0,1.0,2
0.2338009352037409,0.0,0.0,0.0,0.15789473684210525,0.0,0.30645161290322576,0.33333333333333337,1.0,0.5714285714285714,0.35000000000000003,0.5974489795918367,0.5093457943925234,0.05932656333511491,0.5,0.38888888888888884,0.4444444444444445,1.0,0.0,1.0,0
0.7201068804275217,1.0,0.0,1.0,0.0,0.0,0.04838709677419355,0.11111111111111112,0.06666666666666665,0.8571428571428572,0.45,0.692857142857143,0.8271028037383177,0.8754676643506145,0.8571428571428571,0.611111111111111,0.5555555555555556,0.0,0.0,1.0,3
0.7127588510354042,1.0,0.0,0.0,0.8421052631578947,0.0,0.5,1.0,0.5833333333333334,1.0,1.0,0.21071428571428574,0.10280373831775697,0.06734366648850881,0.0,0.05555555555555555,0.2222222222222222,1.0,1.0,1.0,0
0.5464261857047429,1.0,0.16000000000000003,0.0,0.15789473684210525,1.0,0.6290322580645161,0.8888888888888888,0.22499999999999998,0.0,0.9,0.04336734693877552,0.43524699599465955,0.5267236771779796,0.9285714285714285,0.2777777777777778,0.05555555555555555,1.0,1.0,1.0,1
0.5404141616566467,1.0,0.6800000000000002,1.0,0.0,1.0,0.7903225806451613,0.5555555555555555,0.16666666666666674,0.42857142857142855,0.0,0.09081632653061225,0.9472630173564753,0.959112773917691,0.1428571428571429,0.0,0.5555555555555556,1.0,1.0,0.0,3
0.09552438209752845,1.0,0.8800000000000001,0.0,0.0,0.0,0.32258064516129037,0.6666666666666666,0.6416666666666667,1.0,0.15000000000000002,0.15867346938775512,0.2543391188251001,0.26884019241047563,0.5,0.05555555555555555,0.7222222222222221,1.0,0.0,0.0,0
0.14963259853039418,0.0,0.32,1.0,0.8421052631578947,0.0,0.935483870967742,0.33333333333333337,0.6666666666666666,1.0,0.8500000000000001,0.5785714285714286,0.5,0.28594334580438263,0.3571428571428571,0.2222222222222222,0.7222222222222221,1.0,0.0,0.0,1
0.05878423513694059,1.0,0.72,1.0,0.05263157894736842,0.0,0.9516129032258065,0.5555555555555555,0.6666666666666666,0.42857142857142855,0.5,0.21887755102040818,0.21028037383177567,0.49625868519508276,0.5714285714285714,0.38888888888888884,0.0,1.0,0.0,1.0,1
0.8176352705410823,1.0,0.4400000000000001,1.0,0.3157894736842105,1.0,0.06451612903225806,0.4444444444444445,0.32500000000000007,0.14285714285714285,0.9,0.3107142857142857,0.5387182910547397,0.8479422768572955,0.07142857142857145,0.2777777777777778,0.1111111111111111,1.0,1.0,0.0,3
0.19305277221108885,0.0,0.6000000000000001,1.0,0.8421052631578947,1.0,0.14516129032258066,0.2222222222222222,0.05833333333333335,0.7142857142857142,0.8500000000000001,0.17704081632653063,0.15353805073431237,0.7784607161945483,0.07142857142857145,0.05555555555555555,0.0,1.0,0.0,1.0,2
0.0394121576486306,0.0,0.0,1.0,0.7894736842105263,0.0,0.7741935483870968,0.2222222222222222,0.6583333333333333,0.14285714285714285,1.0,0.7387755102040817,0.7429906542056075,0.5061464457509353,0.9285714285714285,0.6666666666666666,0.49999999999999994,1.0,1.0,0.0,2
0.5651302605210422,0.0,0.96,0.0,0.2631578947368421,0.0,0.6774193548387097,0.5555555555555555,0.43333333333333346,0.0,0.7000000000000001,0.22142857142857145,0.3117489986648865,0.5954035275253875,0.9285714285714285,0.1111111111111111,0.49999999999999994,1.0,0.0,1.0,2
0.7648630594522379,1.0,0.72,0.0,0.42105263157894735,1.0,0.6290322580645161,0.11111111111111112,0.8750000000000001,0.14285714285714285,0.5,0.8801020408163266,0.9559412550066755,0.8238909673971138,0.9285714285714285,0.5555555555555556,0.9444444444444444,1.0,1.0,0.0,3
0.5023380093520374,1.0,0.0,1.0,0.2631578947368421,1.0,0.04838709677419355,0.11111111111111112,0.6,0.14285714285714285,0.9500000000000001,0.3494897959183674,0.14285714285714285,0.4334580438268305,0.7142857142857143,0.0,0.1111111111111111,1.0,1.0,0.0,1
0.7715430861723447,0.0,0.2,0.0,0.2631578947368421,1.0,0.5161290322580645,0.0,0.7166666666666667,0.2857142857142857,0.35000000000000003,0.44897959183673475,0.6381842456608812,0.3669160876536611,0.7142857142857143,0.6666666666666666,0.6666666666666665,1.0,1.0,0.0,1
0.46359385437541756,1.0,0.9199999999999999,0.0,0.05263157894736842,1.0,0.29032258064516125,0.7777777777777778,0.25,0.14285714285714285,0.7000000000000001,0.806122448979592,0.7690253671562082,0.06627471940138963,0.2857142857142857,0.16666666666666666,0.5555555555555556,1.0,1.0,0.0,0
0.676686706746827,0.0,0.96,0.0,0.0,0.0,0.4032258064516129,0.11111111111111112,0.31666666666666665,0.2857142857142857,0.05,0.09489795918367348,0.8744993324432577,0.239444147514698,0.2142857142857143,0.16666666666666666,1.0,0.0,1.0,1.0,1
0.8162992651970609,1.0,0.24000000000000005,1.0,0.05263157894736842,0.0,0.6451612903225806,1.0,0.7000000000000001,1.0,0.7000000000000001,0.10306122448979593,0.8618157543391187,0.8901656867985034,0.3571428571428571,0.2777777777777778,0.05555555555555555,1.0,0.0,0.0,3
0.36940547762191056,1.0,0.52,1.0,0.15789473684210525,1.0,0.6129032258064516,0.7777777777777778,0.9666666666666667,0.8571428571428572,0.5,0.013775510204081635,0.18291054739652868,0.5451630144307856,0.7857142857142857,0.6666666666666666,0.5555555555555556,1.0,0.0,1.0,1
0.051436205744822994,1.0,0.8400000000000001,1.0,0.10526315789473684,1.0,0.8870967741935484,0.11111111111111112,0.6833333333333335,1.0,0.4,0.5229591836734694,0.6228304405874499,0.270978086584714,0.7142857142857143,0.16666666666666666,0.16666666666666669,1.0,0.0,1.0,0
0.06346025384101539,0.0,0.6400000000000001,1.0,0.47368421052631576,0.0,1.0,0.7777777777777778,0.2583333333333333,1.0,0.75,0.451530612244898,0.9038718291054739,0.7969000534473543,0.7857142857142857,0.7222222222222222,0.4444444444444445,0.0,0.0,0.0,3
0.6987307949231798,1.0,1.0000000000000002,1.0,0.10526315789473684,1.0,0.1935483870967742,0.6666666666666666,0.9833333333333333,0.2857142857142857,0.9500000000000001,0.5316326530612245,0.8891855807743658,0.48182789951897376,0.0,0.0,0.7222222222222221,1.0,0.0,1.0,2
0.8410153640614564,0.0,0.35999999999999993,1.0,0.2631578947368421,0.0,0.9838709677419355,0.7777777777777778,0.3916666666666667,1.0,0.9500000000000001,0.7051020408163265,0.589452603471295,0.480224478888295,0.9999999999999999,0.6666666666666666,0.7777777777777777,0.0,1.0,0.0,2
0.7702070808283235,1.0,0.4000000000000001,1.0,0.0,1.0,0.6612903225806451,0.2222222222222222,0.2416666666666667,0.14285714285714285,0.0,0.2785714285714286,0.08611481975967955,0.7632282202030999,0.5,0.2777777777777778,0.4444444444444445,1.0,1.0,0.0,3
0.6386105544422178,0.0,0.56,1.0,0.05263157894736842,1.0,0.22580645161290322,0.2222222222222222,0.18333333333333335,0.2857142857142857,0.5,0.5168367346938776,0.5253671562082777,0.3164083377872795,0.8571428571428571,0.4444444444444444,0.5555555555555556,1.0,0.0,1.0,1
0.38209752839011357,1.0,0.0,1.0,0.0,0.0,0.7903225806451613,0.4444444444444445,0.5416666666666666,0.8571428571428572,0.0,0.35204081632653067,0.20293724966622162,0.7087119187600213,0.07142857142857145,0.0,0.8888888888888888,0.0,1.0,0.0,2
0.9585838343353374,0.0,0.6400000000000001,1.0,0.5263157894736842,1.0,0.7096774193548387,0.5555555555555555,0.20000000000000007,0.2857142857142857,1.0,0.3403061224489796,0.3578104138851802,0.6135756280064136,0.6428571428571429,0.38888888888888884,0.6111111111111112,1.0,0.0,0.0,2
0.21509686038744158,1.0,0.8800000000000001,1.0,0.6842105263157894,0.0,0.935483870967742,0.4444444444444445,0.5666666666666668,1.0,0.9500000000000001,0.41938775510204085,0.6335113484646194,0.1734366648850882,0.6428571428571429,0.611111111111111,0.8333333333333333,1.0,1.0,1.0,0
0.3246492985971945,0.0,0.32,1.0,0.0,1.0,0.9516129032258065,0.33333333333333337,0.22499999999999998,0.2857142857142857,0.45,0.29642857142857143,0.2136181575433912,0.990646712987707,0.2857142857142857,0.2222222222222222,1.0,1.0,0.0,1.0,3
0.8390113560454242,0.0,0.0,0.0,0.42105263157894735,0.0,0.7580645161290323,0.4444444444444445,0.8333333333333334,0.7142857142857142,0.7000000000000001,0.13520408163265307,0.14218958611481974,0.4810261892036344,0.1428571428571429,0.2777777777777778,0.1111111111111111,0.0,0.0,0.0,1
0.37541750167000676,0.0,0.35999999999999993,1.0,0.10526315789473684,1.0,0.7419354838709677,1.0,0.4,0.5714285714285714,0.2,0.06479591836734694,0.1221628838451268,0.7092463923035809,0.7142857142857143,0.7222222222222222,0.3888888888888889,1.0,1.0,1.0,2
0.6566466265865064,0.0,1.0000000000000002,0.0,0.15789473684210525,0.0,0.16129032258064516,0.5555555555555555,0.45000000000000007,0.2857142857142857,0.25,0.46734693877551026,0.3130841121495327,0.32095136290753606,0.6428571428571429,0.2222222222222222,1.0,1.0,1.0,0.0,1
0.19906479625918505,1.0,0.72,0.0,0.05263157894736842,1.0,0.9838709677419355,0.7777777777777778,0.5333333333333333,1.0,0.30000000000000004,0.18418367346938777,0.3170894526034713,0.046766435061464454,0.7142857142857143,0.3333333333333333,0.2222222222222222,1.0,1.0,1.0,0
0.4375417501670007,1.0,0.27999999999999997,1.0,0.0,1.0,0.7741935483870968,0.7777777777777778,0.6583333333333333,0.14285714285714285,0.0,0.1642857142857143,0.03137516688918557,0.05718866916087653,0.1428571428571429,0.0,0.7222222222222221,1.0,1.0,0.0,0
0.8142952571810289,0.0,0.6000000000000001,0.0,0.7894736842105263,1.0,0.8548387096774194,0.4444444444444445,0.7333333333333333,0.14285714285714285,0.9,0.3841836734693878,0.5694259012016021,0.5056119722073757,0.6428571428571429,0.1111111111111111,0.16666666666666669,1.0,1.0,1.0,2
0.13426853707414832,0.0,0.8400000000000001,1.0,0.10526315789473684,1.0,0.1129032258064516,0.6666666666666666,0.5083333333333334,0.2857142857142857,0.15000000000000002,0.2571428571428572,0.7142857142857142,0.7212720470336718,0.3571428571428571,0.2222222222222222,0.9444444444444444,1.0,0.0,0.0,2
0.07682030728122918,0.0,0.56,1.0,0.6842105263157894,1.0,0.6774193548387097,0.7777777777777778,0.008333333333333415,0.2857142857142857,0.8500000000000001,0.3321428571428572,0.746328437917223,0.8311063602351683,0.9285714285714285,0.4444444444444444,0.6111111111111112,1.0,1.0,0.0,3
0.5724782899131597,1.0,0.0,0.0,0.5789473684210527,1.0,0.5483870967741935,0.2222222222222222,0.6250000000000001,0.42857142857142855,0.7000000000000001,0.7984693877551021,0.9065420560747663,0.7514698022447888,0.2857142857142857,0.2222222222222222,0.1111111111111111,1.0,1.0,0.0,3
0.9118236472945893,0.0,0.35999999999999993,0.0,0.0,0.0,0.4516129032258065,0.4444444444444445,0.85,0.2857142857142857,0.0,0.05510204081632654,0.8551401869158879,0.9561731694281133,0.7857142857142857,0.611111111111111,0.3333333333333333,0.0,0.0,0.0,3
0.4949899799599199,0.0,0.24000000000000005,1.0,0.0,0.0,0.12903225806451613,0.5555555555555555,0.7083333333333334,0.14285714285714285,0.05,0.2341836734693878,0.4839786381842456,0.21218599679315875,0.4285714285714286,0.05555555555555555,0.1111111111111111,1.0,0.0,1.0,0
0.4442217768871076,0.0,0.4000000000000001,1.0,0.0,1.0,0.6612903225806451,0.7777777777777778,0.0,0.42857142857142855,0.05,0.10459183673469388,0.06875834445927903,0.998663816141101,0.1428571428571429,0.05555555555555555,0.27777777777777773,1.0,1.0,0.0,3
0.6325985303941216,1.0,0.0,1.0,0.3157894736842105,1.0,0.6935483870967742,0.7777777777777778,0.4833333333333333,0.8571428571428572,0.55,0.2908163265306123,0.8170894526034713,0.8343132014965259,0.5714285714285714,0.611111111111111,0.0,1.0,1.0,1.0,3
0.6052104208416834,1.0,0.76,0.0,0.05263157894736842,1.0,0.32258064516129037,0.6666666666666666,0.20000000000000007,0.42857142857142855,0.2,0.5979591836734695,0.47863818424566085,0.5173703901656868,0.2857142857142857,0.38888888888888884,0.6111111111111112,1.0,0.0,1.0,2
0.06947227788911159,0.0,0.2,0.0,0.42105263157894735,1.0,0.1129032258064516,0.0,0.5166666666666667,0.2857142857142857,0.8,0.0816326530612245,0.35113484646194926,0.036344200962052375,0.7142857142857143,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,0
0.3587174348697395,0.0,0.27999999999999997,0.0,0.15789473684210525,0.0,0.6612903225806451,0.6666666666666666,0.5083333333333334,0.0,0.25,0.0020408163265306124,0.09212283044058744,0.9227685729556386,0.4285714285714286,0.0,0.5555555555555556,1.0,1.0,1.0,3
0.1977287909151637,1.0,0.96,1.0,0.21052631578947367,0.0,0.5806451612903226,0.4444444444444445,0.08333333333333337,0.42857142857142855,0.30000000000000004,0.38928571428571435,0.609479305740988,0.08925708177445216,0.2857142857142857,0.1111111111111111,0.2222222222222222,0.0,1.0,0.0,0
0.2124248496993988,0.0,0.03999999999999998,1.0,0.42105263157894735,1.0,0.6451612903225806,0.8888888888888888,0.9,0.7142857142857142,1.0,0.1729591836734694,0.49532710280373826,0.4163548904329235,0.0,0.2222222222222222,0.6111111111111112,1.0,0.0,1.0,1
0.4094856379425519,0.0,0.9199999999999999,0.0,0.21052631578947367,1.0,0.1129032258064516,0.33333333333333337,0.975,0.2857142857142857,0.75,0.5306122448979592,0.38117489986648867,0.17397113842864775,0.3571428571428571,0.38888888888888884,0.8333333333333333,1.0,1.0,0.0,0
0.4896459585838344,1.0,0.4400000000000001,1.0,0.05263157894736842,0.0,0.5,0.5555555555555555,0.7666666666666667,0.0,0.15000000000000002,0.08469387755102041,0.1855807743658211,0.3188134687332977,0.4285714285714286,0.38888888888888884,0.2222222222222222,0.0,0.0,1.0,0
0.46626586506346035,1.0,0.8,1.0,0.7894736842105263,1.0,0.22580645161290322,0.11111111111111112,0.30000000000000004,0.42857142857142855,1.0,0.5959183673469388,0.7022696929238985,0.8530197755211116,0.8571428571428571,0.7222222222222222,0.4444444444444445,1.0,0.0,1.0,3
0.40213760855043423,0.0,0.2,1.0,0.3157894736842105,0.0,0.4354838709677419,0.6666666666666666,0.2583333333333333,0.7142857142857142,0.4,0.5051020408163266,0.6582109479305741,0.4225013361838589,0.2142857142857143,0.38888888888888884,0.7777777777777777,0.0,1.0,1.0,1
0.7267869071476287,1.0,0.03999999999999998,1.0,0.0,1.0,0.9032258064516129,0.8888888888888888,0.04166666666666674,0.8571428571428572,0.35000000000000003,0.16275510204081634,0.4712950600801068,0.8572955638695884,0.9999999999999999,0.5555555555555556,0.2222222222222222,1.0,1.0,1.0,3
0.33266533066132264,0.0,0.96,1.0,0.5789473684210527,1.0,1.0,0.11111111111111112,0.9916666666666666,0.42857142857142855,0.9500000000000001,0.7127551020408164,0.7449933244325768,0.6245323356493853,0.6428571428571429,0.611111111111111,0.7777777777777777,1.0,1.0,0.0,2
0.6740146960587843,1.0,0.16000000000000003,1.0,0.10526315789473684,0.0,0.6935483870967742,0.8888888888888888,0.8333333333333334,0.5714285714285714,0.15000000000000002,0.3612244897959184,0.835781041388518,0.8626402993051843,0.2857142857142857,0.3333333333333333,0.49999999999999994,0.0,1.0,1.0,3
0.33867735470941884,0.0,0.12000000000000005,0.0,0.5789473684210527,0.0,0.9516129032258065,1.0,0.2833333333333333,0.2857142857142857,0.75,0.5494897959183674,0.4152202937249666,0.4684660609299839,0.3571428571428571,0.16666666666666666,0.49999999999999994,1.0,0.0,0.0,1
0.41816967267869076,1.0,0.96,1.0,0.2631578947368421,1.0,0.8870967741935484,0.7777777777777778,0.6916666666666668,0.0,0.65,0.47346938775510206,0.36648865153538046,0.478888295029396,0.4285714285714286,0.2777777777777778,0.8333333333333333,1.0,1.0,1.0,1
0.6085504342017369,1.0,0.76,0.0,0.2631578947368421,0.0,0.3709677419354839,0.7777777777777778,0.13333333333333341,1.0,0.8500000000000001,0.263265306122449,0.9305740987983979,0.155264564404062,0.7142857142857143,0.5,0.1111111111111111,0.0,0.0,1.0,1
0.6646626586506347,1.0,0.6000000000000001,1.0,0.21052631578947367,0.0,0.6451612903225806,0.4444444444444445,0.85,0.5714285714285714,0.25,0.0489795918367347,0.16088117489986647,0.15980758952431853,0.7857142857142857,0.0,0.27777777777777773,0.0,1.0,1.0,0
0.3887775551102205,1.0,0.96,1.0,0.05263157894736842,1.0,1.0,0.7777777777777778,0.8166666666666668,0.2857142857142857,0.55,0.5229591836734694,0.4125500667556742,0.78941742383752,0.5714285714285714,0.16666666666666666,0.1111111111111111,1.0,0.0,0.0,3
0.11155644622578492,0.0,0.0,1.0,0.0,0.0,0.016129032258064516,0.0,0.6250000000000001,0.5714285714285714,0.65,0.33979591836734696,0.4692923898531375,0.6654195617316943,0.2857142857142857,0.2777777777777778,0.3333333333333333,1.0,1.0,1.0,2
0.539746158984636,0.0,0.24000000000000005,1.0,0.0,0.0,0.5,0.4444444444444445,0.16666666666666674,0.42857142857142855,0.7000000000000001,0.2841836734693878,0.6021361815754339,0.5553180117584179,0.3571428571428571,0.05555555555555555,0.49999999999999994,1.0,0.0,1.0,2
0.8169672678690716,0.0,0.6000000000000001,1.0,0.10526315789473684,1.0,0.8870967741935484,0.4444444444444445,0.8083333333333335,0.2857142857142857,0.25,0.8188775510204083,0.9506008010680906,0.6857295563869588,0.9999999999999999,0.16666666666666666,0.7777777777777777,1.0,1.0,0.0,3
0.9859719438877756,1.0,0.6000000000000001,1.0,0.3684210526315789,1.0,0.8387096774193549,1.0,0.7583333333333334,0.8571428571428572,0.9,0.6255102040816327,0.49532710280373826,0.45831106360235163,0.9285714285714285,0.38888888888888884,0.6666666666666665,1.0,1.0,0.0,2
0.25651302605210424,0.0,0.72,1.0,0.0,1.0,0.20967741935483872,0.33333333333333337,0.19166666666666665,0.8571428571428572,0.0,0.39234693877551025,0.2016021361815754,0.3083912346338856,0.7857142857142857,0.5555555555555556,0.16666666666666669,1.0,1.0,1.0,0
0.2525050100200401,1.0,0.8,0.0,0.5789473684210527,1.0,0.1935483870967742,0.6666666666666666,0.025000000000000022,0.7142857142857142,0.75,0.2056122448979592,0.4038718291054739,0.02485301977552111,0.7857142857142857,0.5555555555555556,0.0,1.0,0.0,1.0,0
0.548430193720775,0.0,0.48000000000000004,1.0,0.3157894736842105,0.0,0.08064516129032258,0.7777777777777778,0.5000000000000001,0.2857142857142857,0.45,0.0903061224489796,0.9946595460614152,0.310529128808124,0.9999999999999999,0.9444444444444444,0.5555555555555556,0.0,1.0,0.0,1
0.4248496993987977,1.0,0.2,0.0,0.9473684210526315,0.0,0.08064516129032258,1.0,0.9666666666666667,0.2857142857142857,0.9500000000000001,0.48061224489795923,0.4532710280373832,0.8979155531801175,0.5714285714285714,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,3
0.5704742818971277,0.0,0.72,0.0,0.5263157894736842,1.0,0.33870967741935487,0.11111111111111112,0.43333333333333346,0.5714285714285714,0.8,0.3321428571428572,0.26101468624833113,0.16675574559059325,0.9999999999999999,0.2222222222222222,0.3333333333333333,1.0,1.0,0.0,0
0.777555110220441,1.0,0.0,0.0,0.15789473684210525,1.0,0.935483870967742,0.11111111111111112,0.9500000000000001,0.7142857142857142,0.9,0.8020408163265307,0.7903871829105473,0.3594334580438268,0.9285714285714285,0.9444444444444444,0.6666666666666665,1.0,0.0,0.0,2
